state,county,candidate,party,total_votes,won
California,Humboldt County,Howie Hawkins,GRN,625,FALSE
California,Humboldt County,Gloria La Riva,PSL,282,FALSE
California,Humboldt County,Rocky De La Fuente,ALI,251,FALSE
California,Humboldt County,Write-ins,WRI,0,FALSE
California,Imperial County,Joe Biden,DEM,34678,TRUE
California,Imperial County,Donald Trump,REP,20847,FALSE
California,Imperial County,Jo Jorgensen,LIB,390,FALSE
California,Imperial County,Rocky De La Fuente,ALI,291,FALSE
California,Imperial County,Gloria La Riva,PSL,278,FALSE
California,Imperial County,Howie Hawkins,GRN,234,FALSE
California,Inyo County,Joe Biden,DEM,4634,TRUE
California,Inyo County,Donald Trump,REP,4620,FALSE
California,Inyo County,Jo Jorgensen,LIB,128,FALSE
California,Inyo County,Howie Hawkins,GRN,45,FALSE
California,Inyo County,Rocky De La Fuente,ALI,32,FALSE
California,Inyo County,Gloria La Riva,PSL,22,FALSE
California,Kern County,Donald Trump,REP,164484,TRUE
California,Kern County,Joe Biden,DEM,133366,FALSE
California,Kern County,Jo Jorgensen,LIB,3942,FALSE
California,Kern County,Rocky De La Fuente,ALI,1264,FALSE
California,Kern County,Gloria La Riva,PSL,1096,FALSE
California,Kern County,Howie Hawkins,GRN,1074,FALSE
California,Kings County,Donald Trump,REP,24072,TRUE
California,Kings County,Joe Biden,DEM,18699,FALSE
California,Kings County,Jo Jorgensen,LIB,604,FALSE
California,Kings County,Rocky De La Fuente,ALI,180,FALSE
California,Kings County,Gloria La Riva,PSL,178,FALSE
California,Kings County,Howie Hawkins,GRN,125,FALSE
California,Lake County,Joe Biden,DEM,14941,TRUE
California,Lake County,Donald Trump,REP,13123,FALSE
California,Lake County,Jo Jorgensen,LIB,374,FALSE
California,Lake County,Howie Hawkins,GRN,207,FALSE
California,Lake County,Rocky De La Fuente,ALI,89,FALSE
California,Lake County,Gloria La Riva,PSL,66,FALSE
California,Lake County,Write-ins,WRI,0,FALSE
California,Lassen County,Donald Trump,REP,8970,TRUE
California,Lassen County,Joe Biden,DEM,2799,FALSE
California,Lassen County,Jo Jorgensen,LIB,141,FALSE
California,Lassen County,Howie Hawkins,GRN,31,FALSE
California,Lassen County,Rocky De La Fuente,ALI,26,FALSE
California,Lassen County,Gloria La Riva,PSL,18,FALSE
California,Lassen County,Write-ins,WRI,0,FALSE
California,Los Angeles County,Joe Biden,DEM,3028885,TRUE
California,Los Angeles County,Donald Trump,REP,1145530,FALSE
California,Los Angeles County,Jo Jorgensen,LIB,35452,FALSE
California,Los Angeles County,Howie Hawkins,GRN,21660,FALSE
California,Los Angeles County,Rocky De La Fuente,ALI,15999,FALSE
California,Los Angeles County,Gloria La Riva,PSL,15917,FALSE
California,Alameda County,Joe Biden,DEM,617659,TRUE
California,Alameda County,Donald Trump,REP,136309,FALSE
California,Alameda County,Jo Jorgensen,LIB,6295,FALSE
California,Alameda County,Howie Hawkins,GRN,4664,FALSE
California,Alameda County,Gloria La Riva,PSL,2538,FALSE
California,Alameda County,Rocky De La Fuente,ALI,2399,FALSE
California,Madera County,Donald Trump,REP,29378,TRUE
California,Madera County,Joe Biden,DEM,23168,FALSE
California,Madera County,Jo Jorgensen,LIB,621,FALSE
California,Madera County,Howie Hawkins,GRN,217,FALSE
California,Madera County,Rocky De La Fuente,ALI,173,FALSE
California,Madera County,Gloria La Riva,PSL,165,FALSE
California,Marin County,Joe Biden,DEM,128288,TRUE
California,Marin County,Donald Trump,REP,24612,FALSE
California,Marin County,Jo Jorgensen,LIB,1536,FALSE
California,Marin County,Howie Hawkins,GRN,724,FALSE
California,Marin County,Rocky De La Fuente,ALI,380,FALSE
California,Marin County,Gloria La Riva,PSL,261,FALSE
California,Marin County,Write-ins,WRI,0,FALSE
California,Mariposa County,Donald Trump,REP,5950,TRUE
California,Mariposa County,Joe Biden,DEM,4088,FALSE
California,Mariposa County,Jo Jorgensen,LIB,155,FALSE
California,Mariposa County,Howie Hawkins,GRN,39,FALSE
California,Mariposa County,Rocky De La Fuente,ALI,26,FALSE
California,Mariposa County,Gloria La Riva,PSL,22,FALSE
California,Mendocino County,Joe Biden,DEM,28782,TRUE
California,Mendocino County,Donald Trump,REP,13267,FALSE
California,Mendocino County,Jo Jorgensen,LIB,591,FALSE
California,Mendocino County,Howie Hawkins,GRN,394,FALSE
California,Mendocino County,Gloria La Riva,PSL,179,FALSE
California,Mendocino County,Rocky De La Fuente,ALI,123,FALSE
California,Mendocino County,Write-ins,WRI,0,FALSE
California,Merced County,Joe Biden,DEM,48991,TRUE
California,Merced County,Donald Trump,REP,39397,FALSE
California,Merced County,Jo Jorgensen,LIB,941,FALSE
California,Merced County,Gloria La Riva,PSL,433,FALSE
California,Merced County,Rocky De La Fuente,ALI,391,FALSE
California,Merced County,Howie Hawkins,GRN,388,FALSE
California,Modoc County,Donald Trump,REP,3109,TRUE
California,Modoc County,Joe Biden,DEM,1150,FALSE
California,Modoc County,Jo Jorgensen,LIB,39,FALSE
California,Modoc County,Howie Hawkins,GRN,15,FALSE
California,Modoc County,Rocky De La Fuente,ALI,13,FALSE
California,Modoc County,Gloria La Riva,PSL,12,FALSE
California,Mono County,Joe Biden,DEM,4013,TRUE
California,Mono County,Donald Trump,REP,2513,FALSE
California,Mono County,Jo Jorgensen,LIB,126,FALSE
California,Mono County,Howie Hawkins,GRN,42,FALSE
California,Mono County,Rocky De La Fuente,ALI,25,FALSE
California,Mono County,Gloria La Riva,PSL,18,FALSE
California,Monterey County,Joe Biden,DEM,113953,TRUE
California,Monterey County,Donald Trump,REP,46299,FALSE
California,Monterey County,Jo Jorgensen,LIB,1820,FALSE
California,Monterey County,Howie Hawkins,GRN,749,FALSE
California,Monterey County,Rocky De La Fuente,ALI,566,FALSE
California,Monterey County,Gloria La Riva,PSL,496,FALSE
California,Napa County,Joe Biden,DEM,49817,TRUE
California,Napa County,Donald Trump,REP,20676,FALSE
California,Napa County,Jo Jorgensen,LIB,914,FALSE
California,Napa County,Howie Hawkins,GRN,310,FALSE
California,Napa County,Rocky De La Fuente,ALI,241,FALSE
California,Napa County,Gloria La Riva,PSL,164,FALSE
California,Nevada County,Joe Biden,DEM,36359,TRUE
California,Nevada County,Donald Trump,REP,26779,FALSE
California,Nevada County,Jo Jorgensen,LIB,919,FALSE
California,Nevada County,Howie Hawkins,GRN,345,FALSE
California,Nevada County,Rocky De La Fuente,ALI,189,FALSE
California,Nevada County,Gloria La Riva,PSL,147,FALSE
California,Alpine County,Joe Biden,DEM,476,TRUE
California,Alpine County,Donald Trump,REP,244,FALSE
California,Alpine County,Jo Jorgensen,LIB,15,FALSE
California,Alpine County,Howie Hawkins,GRN,4,FALSE
California,Alpine County,Gloria La Riva,PSL,2,FALSE
California,Alpine County,Rocky De La Fuente,ALI,0,FALSE
California,Orange County,Joe Biden,DEM,814009,TRUE
California,Orange County,Donald Trump,REP,676498,FALSE
California,Orange County,Jo Jorgensen,LIB,17325,FALSE
California,Orange County,Howie Hawkins,GRN,5819,FALSE
California,Orange County,Rocky De La Fuente,ALI,4642,FALSE
California,Orange County,Gloria La Riva,PSL,3432,FALSE
California,Placer County,Donald Trump,REP,122488,TRUE
California,Placer County,Joe Biden,DEM,106869,FALSE
California,Placer County,Jo Jorgensen,LIB,3948,FALSE
California,Placer County,Howie Hawkins,GRN,779,FALSE
California,Placer County,Rocky De La Fuente,ALI,593,FALSE
California,Placer County,Gloria La Riva,PSL,340,FALSE
California,Plumas County,Donald Trump,REP,6445,TRUE
California,Plumas County,Joe Biden,DEM,4561,FALSE
California,Plumas County,Jo Jorgensen,LIB,153,FALSE
California,Plumas County,Howie Hawkins,GRN,39,FALSE
California,Plumas County,Rocky De La Fuente,ALI,31,FALSE
California,Plumas County,Gloria La Riva,PSL,27,FALSE
California,Riverside County,Joe Biden,DEM,527945,TRUE
California,Riverside County,Donald Trump,REP,448702,FALSE
California,Riverside County,Jo Jorgensen,LIB,9962,FALSE
California,Riverside County,Rocky De La Fuente,ALI,3390,FALSE
California,Riverside County,Howie Hawkins,GRN,3368,FALSE
California,Riverside County,Gloria La Riva,PSL,2789,FALSE
California,Sacramento County,Joe Biden,DEM,440808,TRUE
California,Sacramento County,Donald Trump,REP,259405,FALSE
California,Sacramento County,Jo Jorgensen,LIB,9770,FALSE
California,Sacramento County,Howie Hawkins,GRN,3254,FALSE
California,Sacramento County,Rocky De La Fuente,ALI,2630,FALSE
California,Sacramento County,Gloria La Riva,PSL,2423,FALSE
California,San Benito County,Joe Biden,DEM,17628,TRUE
California,San Benito County,Donald Trump,REP,10590,FALSE
California,San Benito County,Jo Jorgensen,LIB,345,FALSE
California,San Benito County,Howie Hawkins,GRN,91,FALSE
California,San Benito County,Rocky De La Fuente,ALI,84,FALSE
California,San Benito County,Gloria La Riva,PSL,83,FALSE
California,San Bernardino County,Joe Biden,DEM,455859,TRUE
California,San Bernardino County,Donald Trump,REP,366257,FALSE
California,San Bernardino County,Jo Jorgensen,LIB,8791,FALSE
California,San Bernardino County,Howie Hawkins,GRN,3619,FALSE
California,San Bernardino County,Rocky De La Fuente,ALI,3355,FALSE
California,San Bernardino County,Gloria La Riva,PSL,3050,FALSE
California,San Diego County,Joe Biden,DEM,964650,TRUE
California,San Diego County,Donald Trump,REP,600094,FALSE
California,San Diego County,Jo Jorgensen,LIB,21386,FALSE
California,San Diego County,Howie Hawkins,GRN,7421,FALSE
California,San Diego County,Rocky De La Fuente,ALI,5302,FALSE
California,San Diego County,Gloria La Riva,PSL,2869,FALSE
California,San Francisco County,Joe Biden,DEM,378156,TRUE
California,San Francisco County,Donald Trump,REP,56417,FALSE
California,San Francisco County,Jo Jorgensen,LIB,3299,FALSE
California,San Francisco County,Howie Hawkins,GRN,2781,FALSE
California,San Francisco County,Gloria La Riva,PSL,1543,FALSE
California,San Francisco County,Rocky De La Fuente,ALI,1262,FALSE
California,San Francisco County,Write-ins,WRI,0,FALSE
California,San Joaquin County,Joe Biden,DEM,161137,TRUE
California,San Joaquin County,Donald Trump,REP,121098,FALSE
California,San Joaquin County,Jo Jorgensen,LIB,2929,FALSE
California,San Joaquin County,Rocky De La Fuente,ALI,1251,FALSE
California,San Joaquin County,Howie Hawkins,GRN,1064,FALSE
California,San Joaquin County,Gloria La Riva,PSL,964,FALSE
California,Amador County,Donald Trump,REP,13585,TRUE
California,Amador County,Joe Biden,DEM,8153,FALSE
California,Amador County,Jo Jorgensen,LIB,349,FALSE
California,Amador County,Howie Hawkins,GRN,110,FALSE
California,Amador County,Rocky De La Fuente,ALI,64,FALSE
California,Amador County,Gloria La Riva,PSL,41,FALSE
California,San Luis Obispo County,Joe Biden,DEM,88310,TRUE
California,San Luis Obispo County,Donald Trump,REP,67436,FALSE
California,San Luis Obispo County,Jo Jorgensen,LIB,2408,FALSE
California,San Luis Obispo County,Howie Hawkins,GRN,794,FALSE
California,San Luis Obispo County,Rocky De La Fuente,ALI,455,FALSE
California,San Luis Obispo County,Gloria La Riva,PSL,278,FALSE
California,San Mateo County,Joe Biden,DEM,291410,TRUE
California,San Mateo County,Donald Trump,REP,75563,FALSE
California,San Mateo County,Jo Jorgensen,LIB,3552,FALSE
California,San Mateo County,Howie Hawkins,GRN,1595,FALSE
California,San Mateo County,Rocky De La Fuente,ALI,1142,FALSE
California,San Mateo County,Gloria La Riva,PSL,796,FALSE
California,San Mateo County,Write-ins,WRI,80,FALSE
California,Santa Barbara County,Joe Biden,DEM,129963,TRUE
California,Santa Barbara County,Donald Trump,REP,65736,FALSE
California,Santa Barbara County,Jo Jorgensen,LIB,2416,FALSE
California,Santa Barbara County,Howie Hawkins,GRN,939,FALSE
California,Santa Barbara County,Rocky De La Fuente,ALI,714,FALSE
California,Santa Barbara County,Gloria La Riva,PSL,520,FALSE
California,Santa Barbara County,Write-ins,WRI,0,FALSE
California,Santa Clara County,Joe Biden,DEM,617967,TRUE
California,Santa Clara County,Donald Trump,REP,214612,FALSE
California,Santa Clara County,Jo Jorgensen,LIB,9131,FALSE
California,Santa Clara County,Howie Hawkins,GRN,4040,FALSE
California,Santa Clara County,Rocky De La Fuente,ALI,2623,FALSE
California,Santa Clara County,Gloria La Riva,PSL,2149,FALSE
California,Santa Cruz County,Joe Biden,DEM,114246,TRUE
California,Santa Cruz County,Donald Trump,REP,26937,FALSE
California,Santa Cruz County,Jo Jorgensen,LIB,1704,FALSE
California,Santa Cruz County,Howie Hawkins,GRN,1062,FALSE
California,Santa Cruz County,Rocky De La Fuente,ALI,434,FALSE
California,Santa Cruz County,Gloria La Riva,PSL,413,FALSE
California,Santa Cruz County,Write-ins,WRI,0,FALSE
California,Shasta County,Donald Trump,REP,60789,TRUE
California,Shasta County,Joe Biden,DEM,30000,FALSE
California,Shasta County,Jo Jorgensen,LIB,1277,FALSE
California,Shasta County,Howie Hawkins,GRN,368,FALSE
California,Shasta County,Rocky De La Fuente,ALI,281,FALSE
California,Shasta County,Gloria La Riva,PSL,185,FALSE
California,Shasta County,Write-ins,WRI,0,FALSE
California,Sierra County,Donald Trump,REP,1142,TRUE
California,Sierra County,Joe Biden,DEM,730,FALSE
California,Sierra County,Jo Jorgensen,LIB,27,FALSE
California,Sierra County,Howie Hawkins,GRN,13,FALSE
California,Sierra County,Rocky De La Fuente,ALI,12,FALSE
California,Sierra County,Gloria La Riva,PSL,6,FALSE
California,Sierra County,Write-ins,WRI,0,FALSE
California,Siskiyou County,Donald Trump,REP,13290,TRUE
California,Siskiyou County,Joe Biden,DEM,9593,FALSE
California,Siskiyou County,Jo Jorgensen,LIB,318,FALSE
California,Siskiyou County,Howie Hawkins,GRN,116,FALSE
California,Siskiyou County,Rocky De La Fuente,ALI,79,FALSE
California,Siskiyou County,Gloria La Riva,PSL,54,FALSE
California,Siskiyou County,Write-ins,WRI,0,FALSE
California,Solano County,Joe Biden,DEM,131639,TRUE
California,Solano County,Donald Trump,REP,69306,FALSE
California,Solano County,Jo Jorgensen,LIB,2475,FALSE
California,Solano County,Howie Hawkins,GRN,958,FALSE
California,Solano County,Rocky De La Fuente,ALI,825,FALSE
California,Solano County,Gloria La Riva,PSL,628,FALSE
California,Sonoma County,Joe Biden,DEM,199938,TRUE
California,Sonoma County,Donald Trump,REP,61825,FALSE
California,Sonoma County,Jo Jorgensen,LIB,3418,FALSE
California,Sonoma County,Howie Hawkins,GRN,1499,FALSE
California,Sonoma County,Rocky De La Fuente,ALI,832,FALSE
California,Sonoma County,Gloria La Riva,PSL,740,FALSE
California,Sonoma County,Write-ins,WRI,0,FALSE
California,Butte County,Joe Biden,DEM,50426,TRUE
California,Butte County,Donald Trump,REP,48730,FALSE
California,Butte County,Jo Jorgensen,LIB,1774,FALSE
California,Butte County,Howie Hawkins,GRN,507,FALSE
California,Butte County,Rocky De La Fuente,ALI,324,FALSE
California,Butte County,Gloria La Riva,PSL,281,FALSE
California,Butte County,Write-ins,WRI,0,FALSE
California,Stanislaus County,Joe Biden,DEM,105841,TRUE
California,Stanislaus County,Donald Trump,REP,104145,FALSE
California,Stanislaus County,Jo Jorgensen,LIB,2494,FALSE
California,Stanislaus County,Rocky De La Fuente,ALI,926,FALSE
California,Stanislaus County,Howie Hawkins,GRN,742,FALSE
California,Stanislaus County,Gloria La Riva,PSL,728,FALSE
California,Sutter County,Donald Trump,REP,24375,TRUE
California,Sutter County,Joe Biden,DEM,17367,FALSE
California,Sutter County,Jo Jorgensen,LIB,521,FALSE
California,Sutter County,Howie Hawkins,GRN,136,FALSE
California,Sutter County,Rocky De La Fuente,ALI,126,FALSE
California,Sutter County,Gloria La Riva,PSL,115,FALSE
California,Tehama County,Donald Trump,REP,19141,TRUE
California,Tehama County,Joe Biden,DEM,8911,FALSE
California,Tehama County,Jo Jorgensen,LIB,403,FALSE
California,Tehama County,Rocky De La Fuente,ALI,111,FALSE
California,Tehama County,Howie Hawkins,GRN,90,FALSE
California,Tehama County,Gloria La Riva,PSL,65,FALSE
California,Trinity County,Donald Trump,REP,3188,TRUE
California,Trinity County,Joe Biden,DEM,2851,FALSE
California,Trinity County,Jo Jorgensen,LIB,117,FALSE
California,Trinity County,Howie Hawkins,GRN,50,FALSE
California,Trinity County,Rocky De La Fuente,ALI,27,FALSE
California,Trinity County,Gloria La Riva,PSL,25,FALSE
California,Trinity County,Write-ins,WRI,0,FALSE
California,Tulare County,Donald Trump,REP,77579,TRUE
California,Tulare County,Joe Biden,DEM,66105,FALSE
California,Tulare County,Jo Jorgensen,LIB,1498,FALSE
California,Tulare County,Rocky De La Fuente,ALI,632,FALSE
California,Tulare County,Gloria La Riva,PSL,535,FALSE
California,Tulare County,Howie Hawkins,GRN,483,FALSE
California,Tuolumne County,Donald Trump,REP,17689,TRUE
California,Tuolumne County,Joe Biden,DEM,11978,FALSE
California,Tuolumne County,Jo Jorgensen,LIB,439,FALSE
California,Tuolumne County,Howie Hawkins,GRN,145,FALSE
California,Tuolumne County,Rocky De La Fuente,ALI,91,FALSE
California,Tuolumne County,Gloria La Riva,PSL,59,FALSE
California,Ventura County,Joe Biden,DEM,251388,TRUE
California,Ventura County,Donald Trump,REP,162207,FALSE
California,Ventura County,Jo Jorgensen,LIB,5069,FALSE
California,Ventura County,Howie Hawkins,GRN,1766,FALSE
California,Ventura County,Rocky De La Fuente,ALI,1278,FALSE
California,Ventura County,Gloria La Riva,PSL,990,FALSE
California,Yolo County,Joe Biden,DEM,67598,TRUE
California,Yolo County,Donald Trump,REP,27292,FALSE
California,Yolo County,Jo Jorgensen,LIB,1206,FALSE
California,Yolo County,Howie Hawkins,GRN,547,FALSE
California,Yolo County,Gloria La Riva,PSL,323,FALSE
California,Yolo County,Rocky De La Fuente,ALI,298,FALSE
California,Yuba County,Donald Trump,REP,17676,TRUE
California,Yuba County,Joe Biden,DEM,11230,FALSE
California,Yuba County,Jo Jorgensen,LIB,510,FALSE
California,Yuba County,Rocky De La Fuente,ALI,153,FALSE
California,Yuba County,Howie Hawkins,GRN,124,FALSE
California,Yuba County,Gloria La Riva,PSL,94,FALSE
California,Calaveras County,Donald Trump,REP,16518,TRUE
California,Calaveras County,Joe Biden,DEM,10046,FALSE
California,Calaveras County,Jo Jorgensen,LIB,359,FALSE
California,Calaveras County,Howie Hawkins,GRN,125,FALSE
California,Calaveras County,Rocky De La Fuente,ALI,72,FALSE
California,Calaveras County,Gloria La Riva,PSL,44,FALSE
California,Colusa County,Donald Trump,REP,4554,TRUE
California,Colusa County,Joe Biden,DEM,3234,FALSE
California,Colusa County,Jo Jorgensen,LIB,81,FALSE
California,Colusa County,Rocky De La Fuente,ALI,30,FALSE
California,Colusa County,Gloria La Riva,PSL,27,FALSE
California,Colusa County,Howie Hawkins,GRN,25,FALSE
California,Contra Costa County,Joe Biden,DEM,416386,TRUE
California,Contra Costa County,Donald Trump,REP,152877,FALSE
California,Contra Costa County,Jo Jorgensen,LIB,6116,FALSE
California,Contra Costa County,Howie Hawkins,GRN,2618,FALSE
California,Contra Costa County,Rocky De La Fuente,ALI,1949,FALSE
California,Contra Costa County,Gloria La Riva,PSL,1284,FALSE
California,Del Norte County,Donald Trump,REP,6461,TRUE
California,Del Norte County,Joe Biden,DEM,4677,FALSE
California,Del Norte County,Jo Jorgensen,LIB,150,FALSE
California,Del Norte County,Howie Hawkins,GRN,78,FALSE
California,Del Norte County,Rocky De La Fuente,ALI,53,FALSE
California,Del Norte County,Gloria La Riva,PSL,33,FALSE
California,El Dorado County,Donald Trump,REP,61838,TRUE
California,El Dorado County,Joe Biden,DEM,51621,FALSE
California,El Dorado County,Jo Jorgensen,LIB,1871,FALSE
California,El Dorado County,Howie Hawkins,GRN,460,FALSE
California,El Dorado County,Rocky De La Fuente,ALI,240,FALSE
California,El Dorado County,Gloria La Riva,PSL,108,FALSE
